StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_ID,1_Date_of_birth,2_Gender,3_Education,4_Income,5_Political,6_Platforms,6_Platforms_10_TEXT,7_Personalization,8_Satisfaction,9_T_understand_you,10T_understand_other,11_T_benefit_1,11_T_benefit_4,11_T_benefit_5,11_T_benefit_6,12_T_fee_9,T_13_preferences_1,T_13_preferences_4,T_13_preferences_5,14_T_Equal_fee,15_T_fee_2_1,15_T_fee_2_2,9_C_understand_you,10C_understand_other,11_C_benefit_1,11_C_benefit_4,11_C_benefit_5,11_C_benefit_21,12_C_fee_9,C_13_preferences_1,C_13_preferences_4,C_13_preferences_5,C_equal_fee,C_fee_2_1,C_fee_2_2
12/2/2021 12:35,12/2/2021 12:38,IP Address,73.48.211.229,100,164,TRUE,12/2/2021 12:38,R_3h5fkEPvKSmeSmS,,,,,36.74049377,-119.7508011,anonymous,EN,614fa2d8176b0317b451cd0f,1992,Male,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,2,4,5,5,5,5,2,2,They should be charged the same amount,5,5
12/2/2021 12:35,12/2/2021 12:38,IP Address,107.131.145.149,100,202,TRUE,12/2/2021 12:38,R_ZsnQjiOd43AzcZP,,,,,41.34970093,-88.84149933,anonymous,EN,5dfe8e7bdc8535b21b18ea2f,1981,Male,Graduate school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Netflix",,Rarely,Rarely,Yes,Yes,2,3,5,5,10,5,1,1,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:35,12/2/2021 12:38,IP Address,108.20.233.113,100,197,TRUE,12/2/2021 12:38,R_1Ne22G3zQbCayhv,,,,,42.41879272,-71.15570068,anonymous,EN,60f9bf906d1a202d1ff18af7,1988,Male,Graduate school,$10000 to $19999,Independent,"Disney Plus,Hulu,Netflix,YouTube Premium / YouTube Music",,Rarely,Rarely,Yes,Yes,4,4,5,5,11,4,4,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:35,12/2/2021 12:38,IP Address,24.45.35.8,100,203,TRUE,12/2/2021 12:38,R_wXCIMzOMOHDLUuR,,,,,41.71710205,-73.99259949,anonymous,EN,5bedf436d9949b00013813fd,1997,Male,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix,Spotify",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,4,1,4,5,10,5,1,5,They should be charged the same amount,10,10
12/2/2021 12:35,12/2/2021 12:39,IP Address,173.15.81.77,100,217,TRUE,12/2/2021 12:39,R_BzIzNDFC1YUm53j,,,,,41.74479675,-87.98190308,anonymous,EN,614de166ac5eff203d69b9cd,1981,Male,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,YouTube Premium / YouTube Music",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,3,1,4,5,5,5,1,4,They should be charged the same amount,5,5
12/2/2021 12:35,12/2/2021 12:39,IP Address,71.117.181.238,100,261,TRUE,12/2/2021 12:39,R_3CJBki0iXkGLdH8,,,,,41.87399292,-71.38439941,anonymous,EN,5dbd597b2d098c2ac14806b2,1988,Male,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Paramount Plus,YouTube Premium / YouTube Music",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,5,3,3,4,They should be charged the same amount,5,5
12/2/2021 12:35,12/2/2021 12:41,IP Address,24.163.25.212,100,354,TRUE,12/2/2021 12:41,R_2zkzvNt2vajUHp9,,,,,36.03300476,-80.39160156,anonymous,EN,606604f1ca47696cf97529c0,1985,Male,College / university,$5000 to $9999,Republican,Netflix,,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,10,5,2,3,They should be charged the same amount,10,10
12/2/2021 12:35,12/2/2021 12:44,IP Address,108.30.12.67,100,525,TRUE,12/2/2021 12:44,R_3GfyxNEmEcNHl3z,,,,,40.67640686,-73.87529755,anonymous,EN,5f00e55a0b6653224c1946b0,1990,Male,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Hulu,Netflix,Peacock,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,2,5,16,4,2,3,User B,4,6
12/2/2021 12:35,12/2/2021 12:46,IP Address,172.58.39.36,100,704,TRUE,12/2/2021 12:46,R_1KydbyVTryDlKjt,,,,,38.60960388,-121.4443054,anonymous,EN,615e775953c95e9aa381425d@email.prolific.co,1989,Male,High school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Hulu,Netflix,Spotify",,Most of the time,Most of the time,Yes,Yes,5,5,4,5,10,4,3,5,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:35,12/2/2021 12:47,IP Address,68.83.204.85,100,720,TRUE,12/2/2021 12:47,R_2qqnT7yRfI7uNeh,,,,,42.73669434,-84.47579956,anonymous,EN,6013226fea15971ac14d0fb5,1977,Male,College / university,$20000 or more,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix,Peacock,Spotify",,Never,,Yes,Yes,1,1,5,5,15,5,1,1,They should be charged the same amount,12,12,,,,,,,,,,,,,
12/2/2021 12:34,12/2/2021 12:36,IP Address,67.186.156.46,100,144,TRUE,12/2/2021 12:36,R_1jqu8tQ8nCUkCO6,,,,,41.86630249,-72.37439728,anonymous,EN,5f2dcd2ccfe454102f662f95,1993,Male,College / university,Prefer not to say,Independent,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,4,3,4,5,10,4,2,4,They should be charged the same amount,10,10
12/2/2021 12:34,12/2/2021 12:38,IP Address,76.118.243.183,100,201,TRUE,12/2/2021 12:38,R_3MzjE1qXeSxuca1,,,,,42.05079651,-72.56719971,anonymous,EN,55d9e1ee69dbc30005b68309,1987,Male,Graduate school,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,4,5,1,2,They should be charged the same amount,3,3,,,,,,,,,,,,,
12/2/2021 12:34,12/2/2021 12:38,IP Address,75.64.217.68,100,260,TRUE,12/2/2021 12:38,R_42T8wMs9XV6pli9,,,,,32.46989441,-90.11019897,anonymous,EN,5f828002935db93a4d29d577,1998,Male,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Peacock,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,4,3,5,5,10,4,3,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:33,12/2/2021 12:36,IP Address,75.82.5.100,100,164,TRUE,12/2/2021 12:36,R_1MRhJYqk6eOvn9V,,,,,34.23599243,-118.5234985,anonymous,EN,6091ebb375f9f6e9e1acaef8,2000,Male,College / university,$2000 to $4999,Democrat,All of the above,,Always,Most of the time,Yes,Yes,4,4,5,5,9,5,3,5,They should be charged the same amount,9,9,,,,,,,,,,,,,
12/2/2021 12:33,12/2/2021 12:36,IP Address,155.193.156.8,100,161,TRUE,12/2/2021 12:36,R_32PXjzlYPfxuaGt,,,,,37.75100708,-97.8219986,anonymous,EN,5e4817a6e98da32bd77e901e,1997,Male,College / university,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Netflix,Spotify,YouTube Premium / YouTube Music",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,4,4,4,5,5,4,4,4,User B,6,8
12/2/2021 12:33,12/2/2021 12:37,IP Address,68.204.99.8,100,244,TRUE,12/2/2021 12:37,R_0x5x1vS81VNZ14J,,,,,28.19839478,-81.48699951,anonymous,EN,5d275350982e6e001744fb76,1991,Male,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Netflix,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,3,5,5,5,9,3,3,3,User B,9,9,,,,,,,,,,,,,
12/2/2021 12:33,12/2/2021 12:39,IP Address,75.31.216.151,100,331,TRUE,12/2/2021 12:39,R_3KW6nF81W8JmMVl,,,,,32.84449768,-96.82189941,anonymous,EN,5df15bc3361a8506b94f79ed,1988,Male,College / university,$2000 to $4999,Democrat,"Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,7,5,1,1,They should be charged the same amount,5,5
12/2/2021 12:33,12/2/2021 12:39,IP Address,50.24.120.161,100,367,TRUE,12/2/2021 12:39,R_7apDsyuaHYzN4mB,,,,,30.6907959,-96.37870026,anonymous,EN,612fe8eea793af062a5fb2e0,1999,Male,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,2,3,5,7,2,4,4,They should be charged the same amount,7,7
12/2/2021 12:32,12/2/2021 12:36,IP Address,104.129.192.101,100,216,TRUE,12/2/2021 12:36,R_1gGcbixEI97jY4z,,,,,37.34170532,-121.975296,anonymous,EN,61117fbdce45590f443691b6,1985,Male,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Rarely,Sometimes,Yes,Yes,3,4,5,5,3,4,2,4,They should be charged the same amount,3,3,,,,,,,,,,,,,
12/2/2021 12:32,12/2/2021 12:37,IP Address,12.110.80.35,100,264,TRUE,12/2/2021 12:37,R_3GxKWS3sGKojXMb,,,,,32.58920288,-96.94400024,anonymous,EN,5f888a84d0200d03067e17ed,1990,Male,College / university,$5000 to $9999,Democrat,"HBO Max,Netflix,Spotify,YouTube Premium / YouTube Music",,Sometimes,Most of the time,Yes,Yes,5,5,5,5,10,5,1,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:32,12/2/2021 12:37,IP Address,173.185.91.99,100,283,TRUE,12/2/2021 12:37,R_vepGq0x2I79nZXX,,,,,29.92070007,-82.68789673,anonymous,EN,5ee04a3f7dfcae39390e6553,1985,Male,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Hulu,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,4,3,4,5,10,5,4,4,They should be charged the same amount,5,5
12/2/2021 12:32,12/2/2021 12:38,IP Address,73.34.23.90,100,329,TRUE,12/2/2021 12:38,R_RRMnZxxBVdSZvGN,,,,,39.3710022,-104.8590012,anonymous,EN,60242bdb4097360ad464addc,1987,Male,Graduate school,$5000 to $9999,Independent,Amazon Prime / Amazon Music,,Rarely,Rarely,Yes,Yes,3,4,5,5,12,4,2,3,User A,12,8,,,,,,,,,,,,,
12/2/2021 12:31,12/2/2021 12:32,IP Address,108.218.48.205,100,95,TRUE,12/2/2021 12:32,R_2aLEDgm8qhfkSwo,,,,,28.55880737,-81.34950256,anonymous,EN,5f171e9023611c038f0bd539,1989,Male,College / university,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Hulu,Netflix",,Rarely,Sometimes,Yes,Yes,4,4,4,5,10,4,3,3,User A,12,10,,,,,,,,,,,,,
12/2/2021 12:31,12/2/2021 12:33,IP Address,216.12.63.90,100,133,TRUE,12/2/2021 12:33,R_1I4ce7Xe3pg9VmH,,,,,37.43649292,-77.48069763,anonymous,EN,6030410afc65e0e87a56079c,1999,Male,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Spotify",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,5,5,5,4,2,5,They should be charged the same amount,5,5
12/2/2021 12:31,12/2/2021 12:33,IP Address,173.171.178.145,100,98,TRUE,12/2/2021 12:33,R_24iwymTRdsqjsKF,,,,,28.00559998,-82.11219788,anonymous,EN,6138dbb33737021870d3c636,1982,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Netflix,YouTube Premium / YouTube Music",,Always,Always,Yes,Yes,5,5,5,5,5,4,3,5,User A,5,5,,,,,,,,,,,,,
12/2/2021 12:31,12/2/2021 12:33,IP Address,149.161.208.203,100,141,TRUE,12/2/2021 12:33,R_3RlO7diULR3s5Yq,,,,,39.17070007,-86.51899719,anonymous,EN,614e028cce0c68ed60059ab1,1996,Male,College / university,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Apple Music,Netflix,YouTube Premium / YouTube Music",,Sometimes,Rarely,Yes,Yes,1,5,5,5,3,4,2,4,User A,4,3,,,,,,,,,,,,,
12/2/2021 12:31,12/2/2021 12:33,IP Address,67.163.14.96,100,131,TRUE,12/2/2021 12:33,R_bpTSvemr9hWfPbP,,,,,41.63519287,-87.73249817,anonymous,EN,5f48734f9e842533dfc67249,1996,Male,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,2,3,4,5,7,5,2,3,User B,7,5
12/2/2021 12:31,12/2/2021 12:34,IP Address,68.186.61.133,100,180,TRUE,12/2/2021 12:34,R_tLDUBNT9M2I2cyl,,,,,37.52340698,-120.8516998,anonymous,EN,5faeae52da433e0b7fc4b693,1982,Male,High school,Less than $1999,Republican,Amazon Prime / Amazon Music,,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,3,3,3,5,5,4,2,2,They should be charged the same amount,5,5
12/2/2021 12:31,12/2/2021 12:34,IP Address,174.213.161.50,100,151,TRUE,12/2/2021 12:34,R_3s7DwfKsfpzxPo5,,,,,44.98339844,-93.2621994,anonymous,EN,5fd3bb7cad1b7308da425651,1991,Male,Middle school,Less than $1999,Democrat,Netflix,,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,1,1,5,5,2,5,1,2,They should be charged the same amount,2,2
12/2/2021 12:31,12/2/2021 12:34,IP Address,68.81.65.93,100,187,TRUE,12/2/2021 12:34,R_eX16QDblLspsivT,,,,,40.35560608,-74.98390198,anonymous,EN,6119b78af52ae7701780d110,1999,Male,High school,Less than $1999,Democrat,,,,,,,,,,,,,,,,,,Yes,No,4,2,4,5,10,4,3,4,User A,10,8
12/2/2021 12:31,12/2/2021 12:36,IP Address,71.174.72.218,100,280,TRUE,12/2/2021 12:36,R_1Kv5U1M6JVHwVqe,,,,,42.72869873,-71.18340302,anonymous,EN,5c42803ea3e45a0001be6979,1992,Male,College / university,$2000 to $4999,Independent,"Disney Plus,HBO Max,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,3,2,5,5,5,5,3,4,They should be charged the same amount,5,5
12/2/2021 12:30,12/2/2021 12:32,IP Address,174.242.132.27,100,134,TRUE,12/2/2021 12:32,R_1Ii7Ssxh0cJepCu,,,,,41.50219727,-72.9756012,anonymous,EN,60e9ff3b4cd77b7c3a6a01be,1995,Male,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Hulu,Netflix,Spotify",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,3,2,4,5,14,4,3,3,User A,15,10
12/2/2021 12:30,12/2/2021 12:32,IP Address,209.6.177.143,100,122,TRUE,12/2/2021 12:32,R_3Pe3lFHz995eddz,,,,,42.25180054,-71.08049774,anonymous,EN,6152271eefd3c2b4bacb64e6,1986,Male,Graduate school,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,HBO Max,Hulu",,Rarely,Sometimes,Yes,Yes,3,2,5,5,9,4,2,4,They should be charged the same amount,9,9,,,,,,,,,,,,,
12/2/2021 12:30,12/2/2021 12:32,IP Address,108.194.157.71,100,157,TRUE,12/2/2021 12:32,R_3ELwFE7B0bVM1AO,,,,,35.10629272,-89.94100189,anonymous,EN,596e1af7a09655000197d4bb,1985,Male,College / university,$10000 to $19999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix",,Rarely,Sometimes,Yes,Yes,3,4,5,5,4,5,3,3,They should be charged the same amount,4,4,,,,,,,,,,,,,
12/2/2021 12:30,12/2/2021 12:32,IP Address,168.85.177.133,100,164,TRUE,12/2/2021 12:32,R_YQZJkE5rAOcTP5D,,,,,35.92430115,-83.99649811,anonymous,EN,60edb36db1761c42b182fe49,1986,Male,Graduate school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix,YouTube Premium / YouTube Music",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,3,2,4,5,10,4,5,4,They should be charged the same amount,10,10
12/2/2021 12:30,12/2/2021 12:39,IP Address,45.3.133.222,100,554,TRUE,12/2/2021 12:39,R_2veNhpMhBKqUIyV,,,,,28.30560303,-81.41970062,anonymous,EN,5ec12ad1759b78000a4f9965,1979,Male,Graduate school,$10000 to $19999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Netflix,Spotify",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,4,2,4,5,8,5,2,4,They should be charged the same amount,8,8
12/2/2021 12:29,12/2/2021 12:31,IP Address,97.101.236.221,100,128,TRUE,12/2/2021 12:31,R_3P6s7qoP2kwYTCA,,,,,28.49319458,-81.28780365,anonymous,EN,5c6205a724b1fc00019db2de,1999,Male,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Spotify,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,3,4,5,5,7,5,2,1,They should be charged the same amount,7,7,,,,,,,,,,,,,
12/2/2021 12:29,12/2/2021 12:31,IP Address,107.77.231.158,100,163,TRUE,12/2/2021 12:31,R_3DhjpdN7WcKmU56,,,,,33.95599365,-118.3887024,anonymous,EN,5efb5f77ef19f50a68564191,1984,Male,Graduate school,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,5,5,5,5,10,5,1,5,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:29,12/2/2021 12:31,IP Address,74.75.194.160,100,127,TRUE,12/2/2021 12:31,R_6QLYCOVfMbYqEw1,,,,,44.43589783,-69.01439667,anonymous,EN,6113c1210f68d711782822f5,1997,Male,College / university,$2000 to $4999,Independent,"Netflix,Spotify,YouTube Premium / YouTube Music",,Never,,,,,,,,,,,,,,,Yes,No,2,2,5,5,10,3,3,4,They should be charged the same amount,10,10
12/2/2021 12:29,12/2/2021 12:32,IP Address,68.63.115.220,100,150,TRUE,12/2/2021 12:32,R_3LXVsREZo8TA5eV,,,,,33.27160645,-87.53620148,anonymous,EN,60124cb4154c54274faac7c0,1995,Male,High school,$20000 or more,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Netflix,Spotify",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,Yes,5,5,5,5,7,4,4,5,They should be charged the same amount,7,7
12/2/2021 12:29,12/2/2021 12:32,IP Address,66.74.137.254,100,150,TRUE,12/2/2021 12:32,R_4MIRmek9JJ5leuJ,,,,,33.97200012,-118.2420044,anonymous,EN,588908498fd7f00001d735f8,1987,Male,College / university,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Netflix",,Rarely,Rarely,,,,,,,,,,,,,,Yes,No,4,2,4,5,3,5,2,4,User B,3,4
12/2/2021 12:29,12/2/2021 12:33,IP Address,96.18.16.87,100,255,TRUE,12/2/2021 12:33,R_2XoiiQliooUgd1M,,,,,43.63420105,-116.3410034,anonymous,EN,614e5a2ab454a3955d58b24d,1984,Male,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Other",GeForce Now,Rarely,Sometimes,Yes,Yes,4,4,5,5,5,4,2,3,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:29,12/2/2021 12:34,IP Address,136.50.210.9,100,313,TRUE,12/2/2021 12:34,R_2CcYXHfUh5ZrvWU,,,,,29.56520081,-98.61450195,anonymous,EN,5eaefec7c1324e5def56caf8,1997,Male,College / university,Less than $1999,Republican,"Amazon Prime / Amazon Music,Hulu,Netflix",,Sometimes,Rarely,Yes,Yes,4,3,4,5,10,5,2,3,User B,10,15,,,,,,,,,,,,,
12/2/2021 12:29,12/2/2021 12:34,IP Address,167.248.68.63,100,321,TRUE,12/2/2021 12:34,R_3KVq8Bp45Mvj1F8,,,,,40.80349731,-96.65100098,anonymous,EN,5ebc515b748b2107c54f9d38,1993,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,3,3,5,9,3,3,4,They should be charged the same amount,9,9
12/2/2021 12:28,12/2/2021 12:31,IP Address,100.33.163.156,100,143,TRUE,12/2/2021 12:31,R_djacKlBVT6wjCRr,,,,,40.67579651,-73.81629944,anonymous,EN,5e8a26247ad7526bf85abbff,1998,Male,High school,Less than $1999,Republican,"Amazon Prime / Amazon Music,Apple Music,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,5,4,4,5,5,5,1,5,They should be charged the same amount,5.99,5.99
12/2/2021 12:28,12/2/2021 12:31,IP Address,98.124.65.194,100,155,TRUE,12/2/2021 12:31,R_CeKr17TuGJRlve9,,,,,33.19619751,-80.02449799,anonymous,EN,614f048a49376f74bf77efc1,1976,Male,College / university,$5000 to $9999,Something else,"Amazon Prime / Amazon Music,Disney Plus,Netflix",,Rarely,Rarely,Yes,Yes,3,4,5,5,15,5,5,1,User B,3,5,,,,,,,,,,,,,
12/2/2021 12:28,12/2/2021 12:31,IP Address,172.5.192.77,100,184,TRUE,12/2/2021 12:31,R_eVAZzSVrB1bloTn,,,,,33.790802,-118.3247986,anonymous,EN,5db7bd876c5fc8000adcc2ba,1976,Male,Graduate school,$2000 to $4999,Something else,,,,,,,,,,,,,,,,,,Yes,No,3,3,4,5,20,5,3,1,They should be charged the same amount,5,5
12/2/2021 12:28,12/2/2021 12:33,IP Address,74.140.105.103,100,288,TRUE,12/2/2021 12:33,R_Qp1Omrs4zy8xGMN,,,,,40.07319641,-82.40170288,anonymous,EN,60f6132952a37df66a042ef4,1993,Male,Middle school,Less than $1999,Independent,,,,,Yes,Yes,2,3,4,5,10,5,2,2,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:28,12/2/2021 12:35,IP Address,74.66.194.235,100,410,TRUE,12/2/2021 12:35,R_1pSRTe8Bvngltvd,,,,,40.78089905,-73.95020294,anonymous,EN,5e6387b1b7d70b10675e3a26,1976,Male,College / university,$10000 to $19999,Independent,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,5,5,10,5,1,4,User A,10,1
12/2/2021 12:28,12/2/2021 12:39,IP Address,107.194.100.205,100,647,TRUE,12/2/2021 12:39,R_12a5iuyzAu2Puwi,,,,,29.8894043,-95.39489746,anonymous,EN,5e7d30c3ce25953beed86d43,1994,Male,College / university,$2000 to $4999,Democrat,"Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,4,5,10,4,4,3,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:28,12/2/2021 12:39,IP Address,173.62.251.151,100,679,TRUE,12/2/2021 12:39,R_2aQUYPUDWkxEu6R,,,,,39.93609619,-75.26249695,anonymous,EN,5f73f37ed13ce303cc14ae35,1992,Male,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Netflix,YouTube Premium / YouTube Music",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,4,5,10,5,2,5,They should be charged the same amount,10,10
12/2/2021 12:28,12/2/2021 12:41,IP Address,96.231.152.254,100,772,TRUE,12/2/2021 12:41,R_1nTMME8hosBHWuA,,,,,39.27560425,-77.21150208,anonymous,EN,5c35300824643200010e72cc,1987,Male,Graduate school,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix,Paramount Plus,Spotify",,Sometimes,Most of the time,Yes,Yes,4,4,5,5,5,5,4,1,User B,5,7,,,,,,,,,,,,,
12/2/2021 12:27,12/2/2021 12:29,IP Address,174.21.110.194,100,110,TRUE,12/2/2021 12:29,R_C4tgk4tG1U0T5o5,,,,,47.29620361,-122.3953018,anonymous,EN,5f4a7f0a6254bb0a781681ae,1989,Male,Graduate school,$10000 to $19999,Democrat,"Amazon Prime / Amazon Music,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,4,5,5,4,1,5,They should be charged the same amount,5,5
12/2/2021 12:27,12/2/2021 12:30,IP Address,204.87.19.8,100,176,TRUE,12/2/2021 12:30,R_2THNVP8PPR4korl,,,,,38.88650513,-77.0911026,anonymous,EN,5f4ad34bfd49ef69235b0d6a,1989,Male,Graduate school,$20000 or more,Independent,"Amazon Prime / Amazon Music,Netflix,Peacock",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,5,5,10,5,4,4,They should be charged the same amount,10,10
12/2/2021 12:27,12/2/2021 12:30,IP Address,75.115.212.89,100,186,TRUE,12/2/2021 12:30,R_2QupnmHHNKaR3AV,,,,,28.74780273,-82.4992981,anonymous,EN,5a4bf09053a4560001ba0ebf,1987,Male,High school,$2000 to $4999,Democrat,Hulu,,Sometimes,Most of the time,Yes,Yes,4,4,4,5,5,4,2,5,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:27,12/2/2021 12:46,IP Address,68.197.227.149,100,1095,TRUE,12/2/2021 12:46,R_2UgxGK71348T6Y7,,,,,40.91630554,-73.78980255,anonymous,EN,615d1bf915a5a74842395a3c,1999,Male,College / university,Less than $1999,Republican,"HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,10,3,3,5,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:26,12/2/2021 12:29,IP Address,97.71.237.19,100,226,TRUE,12/2/2021 12:29,R_eKFvmmfLeAbf0UF,,,,,28.54640198,-81.25849915,anonymous,EN,5f5a3af0e08f3509fb7fb049,1999,Male,High school,Less than $1999,Democrat,Amazon Prime / Amazon Music,,Sometimes,Sometimes,Yes,Yes,3,3,5,5,3,5,2,3,They should be charged the same amount,3,3,,,,,,,,,,,,,
12/2/2021 12:26,12/2/2021 12:36,IP Address,208.114.44.38,100,622,TRUE,12/2/2021 12:36,R_10BhPNnRXCZvtlr,,,,,36.08790588,-97.89910126,anonymous,EN,6145a88c94a2c86532d36b0f,1998,Male,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Spotify",,Always,Most of the time,Yes,Yes,4,4,4,5,5,3,4,5,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:26,12/2/2021 12:59,IP Address,162.221.246.15,100,1995,TRUE,12/2/2021 12:59,R_2dQPAZqYgcnnvAK,,,,,21.28900146,-157.8027954,anonymous,EN,559c192bfdf99b218a61f57f,1984,Male,College / university,$5000 to $9999,Democrat,"Disney Plus,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,10,3,2,3,They should be charged the same amount,10,10
